student_id,age,household_income,finance_class,personal_savings
884,23.662891125046464,42209.1425873608,Second Semester,1619.8568120689397
885,21.62385243044705,55058.614988305126,First Semester,1599.1217561247872
886,21.37207199487599,59075.51706017851,No Class,936.5397451471723
887,16.885606880938383,62839.57010474594,Second Semester,1577.2069870131766
888,18.18646030899765,34421.36202614431,Second Semester,1295.3502095547847
889,17.706181958739293,60817.41848179117,No Class,835.2725511711346
890,21.185887610040496,42430.186430539805,No Class,847.727560453914
891,17.028477108600324,37109.805261510395,Second Semester,1180.2784850816354
892,21.686124170297155,63143.206659194344,Second Semester,1361.9736889598246
893,16.650750764199373,61462.59973264976,Second Semester,1196.758895375609
894,25.48559137440609,47574.167322949965,Second Semester,1452.7511830998546
895,21.381774048434313,57595.40706238345,Second Semester,1557.482349424592
896,17.896989163240193,41396.74258576938,Second Semester,1310.540444059964
897,20.72313779750367,48489.684209479565,Second Semester,1453.0925746997395
898,18.94264040231613,49062.76766239128,First Semester,1294.8809076077791
899,21.11344387927897,47192.599454959956,First Semester,1214.002679360578
900,20.7305981562809,57340.987364972425,First Semester,1441.2631486912474
901,16.957657482015577,65373.27535495946,First Semester,1314.134904028815
902,17.62605836354159,45442.28937221097,Second Semester,1225.5973670523692
903,20.89878105421869,49673.41547644271,Second Semester,1593.747831848002
904,24.917155726254684,66367.57349165498,First Semester,1666.3216675677709
905,23.253851026012768,46709.580294734624,First Semester,1408.3228118853242
906,18.126297579145717,23959.61829392896,Second Semester,973.2423768916843
907,22.477768704942484,55139.83786447931,Second Semester,1421.3681033982955
908,19.854294941731133,41135.31988888743,Second Semester,1400.3443397063897
909,20.903940955155214,40014.61593996074,No Class,827.19130835446
910,20.781084472209674,64208.16813584852,First Semester,1481.7554741169579
911,27.726349291170173,74479.98007015232,Second Semester,1731.4011158874187
912,16.44413356823833,39602.174585964574,Second Semester,1295.8442438897816
913,20.30275957703857,60310.2518166676,Second Semester,1393.7330476730128
914,14.660068136097152,49058.52161630367,Second Semester,1150.514449642757
915,21.769507768876274,51418.07459220448,Second Semester,1384.778992660414
916,23.289825415164216,62222.367014564035,No Class,1009.8065975277466
917,24.33698672330346,52136.74518441066,First Semester,1564.2446203672275
918,14.224564244488636,41486.34646139242,Second Semester,1107.233846545189
919,21.23830849158209,45295.911252571386,First Semester,1439.6589252542258
920,24.780109854150954,56861.35255298873,No Class,1027.7100583894721
921,18.75795241087309,26640.526681400992,First Semester,1073.1228437973375
922,19.36354840375415,60952.443818484724,Second Semester,1258.5621690668459
923,19.890388333385776,34328.499011677595,First Semester,1281.0925058906055
924,21.095056254299106,50219.310628183826,No Class,883.9482407698923
925,21.995479627237906,48096.4102240804,Second Semester,1476.384755736342
926,23.953462651134444,62930.69486024345,No Class,1033.2573538352506
927,19.71353722866502,51888.4931505663,No Class,850.8485826127821
928,20.588834136417407,51019.39134905212,First Semester,1331.9966892355624
929,27.463993631664387,56981.35808858598,No Class,1108.8265993928615
930,21.293296784344975,41729.85443809568,No Class,847.4481757208276
931,20.5662593279895,48041.01143933624,Second Semester,1299.4507025445619
932,15.973270624149654,61775.84413807768,Second Semester,1004.1397227239886
933,20.00856814286668,56834.73620979851,Second Semester,1421.8628127570892
934,19.336021540499356,37245.03293247473,First Semester,1176.0203130030727
935,19.96686251057188,56379.56367410881,No Class,880.9036936877003
936,18.2737470761865,36224.103753962794,First Semester,1269.5904216737158
937,17.939553042671896,44016.8919628033,Second Semester,1400.9922233895131
938,17.837679104539635,62109.20383857005,Second Semester,1296.0844877363065
939,19.356486453800677,27489.548245541486,First Semester,1287.8148729971158
940,24.104397944085882,32209.858091191716,No Class,884.1812287785351
941,23.147259879677982,63013.72672826425,Second Semester,1494.2318527018974
942,18.920074646170832,41852.07215947345,No Class,776.8626001824921
943,14.942250636383779,62437.07018578912,Second Semester,1297.3133335916245
944,17.466249714392138,48317.49799243894,No Class,765.5749813939589
945,18.626718400278477,54277.75678362924,No Class,830.1903359265004
946,20.31091401268491,58132.78889629239,Second Semester,1284.411426334053
947,18.012178172897556,43487.88130639956,Second Semester,1299.5871112117352
948,26.02004207249567,46954.09076853395,No Class,1015.3717160175398
949,19.183197396744948,45849.028303543644,Second Semester,1435.2372178649634
950,16.35816658928147,78160.84276022378,No Class,881.549211479563
951,19.57621472815246,51261.470690975795,First Semester,1523.2649808615633
952,16.983867255219756,54728.004231110855,No Class,783.156038812147
953,20.46846712182598,46592.464590590505,Second Semester,1228.2782711220234
954,20.700900842269608,47582.0935734539,First Semester,1412.3059939710793
955,21.066762834885154,63787.54668857313,No Class,950.9406184894203
956,15.134425222627357,46611.1633046261,First Semester,1136.2861561253758
957,20.662133872911948,50201.36302760761,No Class,870.8708313253965
958,20.931350241624937,53769.621641410675,Second Semester,1449.060678266174
959,15.736674657486537,45682.762549621235,Second Semester,1182.6676662270593
960,22.866096919191232,69590.64156177033,First Semester,1509.132788824438
961,22.352512637283013,35715.403877788274,No Class,849.1523985074318
962,26.898858083463338,70112.92979845626,First Semester,1725.7403411701534
963,20.470108962127185,46484.08111120821,First Semester,1421.143827093441
964,20.140200582554,63571.196468494905,First Semester,1449.9697035977013
965,20.28975750224731,30008.225889925296,First Semester,1305.1387927216738
966,20.2092986927009,59560.80621428453,No Class,904.0829918524498
967,14.454581673987,58764.31264976865,Second Semester,1265.3050547217822
968,14.986618824073268,37287.83028439914,No Class,636.0377161441937
969,19.76738309962639,42316.76121510372,First Semester,1332.4426992196097
970,18.256797858300505,51935.24845470222,No Class,807.3801780225263
971,20.164209575172276,61438.3542879701,Second Semester,1421.2410747057143
972,13.666374880218406,42340.00695971325,Second Semester,1213.2523037816013
973,15.503905236419726,47758.740009467016,Second Semester,1274.900786365461
974,16.69554968318377,65713.46934977335,First Semester,1408.8271211015822
975,22.958174663180742,38726.52759148508,No Class,882.3778778528476
976,16.70452997872965,59477.93980716859,No Class,798.5255983977324
977,17.601458139270406,54487.68189234896,No Class,800.482153639857
978,20.239621456022157,38941.85471443674,Second Semester,1412.5947671022582
979,19.031760914524675,43321.321578262185,Second Semester,1342.4931686285065
980,20.439251536003887,57832.77510302197,Second Semester,1387.0415887257598
981,26.915185946137075,52489.59432712127,No Class,1069.9035500197188
982,16.62618898622529,64250.982774674754,First Semester,1211.093541135606
983,19.083591080270587,43982.16037908413,No Class,792.4185343035383
984,18.4497216507688,32855.12303620524,First Semester,1168.9640193239309
985,24.537186280497362,60478.26926478265,No Class,1038.5069347388342
986,17.691545231329165,43913.78381565872,First Semester,1163.319784288089
987,19.753739288672843,51203.40526822556,Second Semester,1318.7783463037879
988,22.361400842968123,67190.41813851801,No Class,1006.7941159816337
989,16.8242283921548,47495.85947688804,No Class,742.2061491490842
990,24.96552744722603,65495.553273969774,No Class,1076.44358978663
991,22.027287246422738,39028.60350067554,No Class,855.9616348960598
992,16.777380171408936,59255.11236116236,No Class,799.5969669480799
993,21.363733427173216,52467.99211870998,First Semester,1350.7225061447077
994,19.360078570300796,42632.2846064855,Second Semester,1274.295198553756
995,20.939686315983003,37199.91061110345,Second Semester,1211.8001507075828
996,19.73007440895301,50766.43663594508,No Class,845.7344154483158
997,23.21154811033503,52551.64762454082,Second Semester,1396.8744697753596
998,15.946698842889997,52774.46817034678,Second Semester,1277.8320218462268
999,18.432149908412253,55368.560222315486,Second Semester,1351.1678937142067
1000,19.2524279667338,45395.14434023289,No Class,804.5485607031785
